source_dataset,source_split,split,source_image,image,label
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_04.jpg,images/train/low_conf_300__train__low_conf_typical_12_04.jpg,labels/train/low_conf_300__train__low_conf_typical_12_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_05.jpg,images/train/low_conf_300__train__low_conf_typical_12_05.jpg,labels/train/low_conf_300__train__low_conf_typical_12_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_06.jpg,images/train/low_conf_300__train__low_conf_typical_12_06.jpg,labels/train/low_conf_300__train__low_conf_typical_12_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_07.jpg,images/train/low_conf_300__train__low_conf_typical_12_07.jpg,labels/train/low_conf_300__train__low_conf_typical_12_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_08.jpg,images/train/low_conf_300__train__low_conf_typical_12_08.jpg,labels/train/low_conf_300__train__low_conf_typical_12_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_09.jpg,images/train/low_conf_300__train__low_conf_typical_12_09.jpg,labels/train/low_conf_300__train__low_conf_typical_12_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_10.jpg,images/train/low_conf_300__train__low_conf_typical_12_10.jpg,labels/train/low_conf_300__train__low_conf_typical_12_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_11.jpg,images/train/low_conf_300__train__low_conf_typical_12_11.jpg,labels/train/low_conf_300__train__low_conf_typical_12_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_12.jpg,images/train/low_conf_300__train__low_conf_typical_12_12.jpg,labels/train/low_conf_300__train__low_conf_typical_12_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_13.jpg,images/train/low_conf_300__train__low_conf_typical_12_13.jpg,labels/train/low_conf_300__train__low_conf_typical_12_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_14.jpg,images/train/low_conf_300__train__low_conf_typical_12_14.jpg,labels/train/low_conf_300__train__low_conf_typical_12_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_15.jpg,images/train/low_conf_300__train__low_conf_typical_12_15.jpg,labels/train/low_conf_300__train__low_conf_typical_12_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_16.jpg,images/train/low_conf_300__train__low_conf_typical_12_16.jpg,labels/train/low_conf_300__train__low_conf_typical_12_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_17.jpg,images/train/low_conf_300__train__low_conf_typical_12_17.jpg,labels/train/low_conf_300__train__low_conf_typical_12_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_18.jpg,images/train/low_conf_300__train__low_conf_typical_12_18.jpg,labels/train/low_conf_300__train__low_conf_typical_12_18.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_19.jpg,images/train/low_conf_300__train__low_conf_typical_12_19.jpg,labels/train/low_conf_300__train__low_conf_typical_12_19.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_20.jpg,images/train/low_conf_300__train__low_conf_typical_12_20.jpg,labels/train/low_conf_300__train__low_conf_typical_12_20.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_21.jpg,images/train/low_conf_300__train__low_conf_typical_12_21.jpg,labels/train/low_conf_300__train__low_conf_typical_12_21.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_22.jpg,images/train/low_conf_300__train__low_conf_typical_12_22.jpg,labels/train/low_conf_300__train__low_conf_typical_12_22.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_23.jpg,images/train/low_conf_300__train__low_conf_typical_12_23.jpg,labels/train/low_conf_300__train__low_conf_typical_12_23.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_24.jpg,images/train/low_conf_300__train__low_conf_typical_12_24.jpg,labels/train/low_conf_300__train__low_conf_typical_12_24.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_25.jpg,images/train/low_conf_300__train__low_conf_typical_12_25.jpg,labels/train/low_conf_300__train__low_conf_typical_12_25.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_26.jpg,images/train/low_conf_300__train__low_conf_typical_12_26.jpg,labels/train/low_conf_300__train__low_conf_typical_12_26.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_27.jpg,images/train/low_conf_300__train__low_conf_typical_12_27.jpg,labels/train/low_conf_300__train__low_conf_typical_12_27.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_28.jpg,images/train/low_conf_300__train__low_conf_typical_12_28.jpg,labels/train/low_conf_300__train__low_conf_typical_12_28.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_29.jpg,images/train/low_conf_300__train__low_conf_typical_12_29.jpg,labels/train/low_conf_300__train__low_conf_typical_12_29.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_30.jpg,images/train/low_conf_300__train__low_conf_typical_12_30.jpg,labels/train/low_conf_300__train__low_conf_typical_12_30.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_31.jpg,images/train/low_conf_300__train__low_conf_typical_12_31.jpg,labels/train/low_conf_300__train__low_conf_typical_12_31.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_32.jpg,images/train/low_conf_300__train__low_conf_typical_12_32.jpg,labels/train/low_conf_300__train__low_conf_typical_12_32.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_33.jpg,images/train/low_conf_300__train__low_conf_typical_12_33.jpg,labels/train/low_conf_300__train__low_conf_typical_12_33.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_34.jpg,images/train/low_conf_300__train__low_conf_typical_12_34.jpg,labels/train/low_conf_300__train__low_conf_typical_12_34.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_35.jpg,images/train/low_conf_300__train__low_conf_typical_12_35.jpg,labels/train/low_conf_300__train__low_conf_typical_12_35.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_36.jpg,images/train/low_conf_300__train__low_conf_typical_12_36.jpg,labels/train/low_conf_300__train__low_conf_typical_12_36.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_37.jpg,images/train/low_conf_300__train__low_conf_typical_12_37.jpg,labels/train/low_conf_300__train__low_conf_typical_12_37.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_38.jpg,images/train/low_conf_300__train__low_conf_typical_12_38.jpg,labels/train/low_conf_300__train__low_conf_typical_12_38.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_39.jpg,images/train/low_conf_300__train__low_conf_typical_12_39.jpg,labels/train/low_conf_300__train__low_conf_typical_12_39.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_40.jpg,images/train/low_conf_300__train__low_conf_typical_12_40.jpg,labels/train/low_conf_300__train__low_conf_typical_12_40.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_41.jpg,images/train/low_conf_300__train__low_conf_typical_12_41.jpg,labels/train/low_conf_300__train__low_conf_typical_12_41.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_42.jpg,images/train/low_conf_300__train__low_conf_typical_12_42.jpg,labels/train/low_conf_300__train__low_conf_typical_12_42.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_43.jpg,images/train/low_conf_300__train__low_conf_typical_12_43.jpg,labels/train/low_conf_300__train__low_conf_typical_12_43.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_44.jpg,images/train/low_conf_300__train__low_conf_typical_12_44.jpg,labels/train/low_conf_300__train__low_conf_typical_12_44.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_45.jpg,images/train/low_conf_300__train__low_conf_typical_12_45.jpg,labels/train/low_conf_300__train__low_conf_typical_12_45.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_46.jpg,images/train/low_conf_300__train__low_conf_typical_12_46.jpg,labels/train/low_conf_300__train__low_conf_typical_12_46.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_47.jpg,images/train/low_conf_300__train__low_conf_typical_12_47.jpg,labels/train/low_conf_300__train__low_conf_typical_12_47.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_48.jpg,images/train/low_conf_300__train__low_conf_typical_12_48.jpg,labels/train/low_conf_300__train__low_conf_typical_12_48.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_49.jpg,images/train/low_conf_300__train__low_conf_typical_12_49.jpg,labels/train/low_conf_300__train__low_conf_typical_12_49.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_50.jpg,images/train/low_conf_300__train__low_conf_typical_12_50.jpg,labels/train/low_conf_300__train__low_conf_typical_12_50.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_51.jpg,images/train/low_conf_300__train__low_conf_typical_12_51.jpg,labels/train/low_conf_300__train__low_conf_typical_12_51.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_52.jpg,images/train/low_conf_300__train__low_conf_typical_12_52.jpg,labels/train/low_conf_300__train__low_conf_typical_12_52.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_53.jpg,images/train/low_conf_300__train__low_conf_typical_12_53.jpg,labels/train/low_conf_300__train__low_conf_typical_12_53.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_54.jpg,images/train/low_conf_300__train__low_conf_typical_12_54.jpg,labels/train/low_conf_300__train__low_conf_typical_12_54.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_55.jpg,images/train/low_conf_300__train__low_conf_typical_12_55.jpg,labels/train/low_conf_300__train__low_conf_typical_12_55.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_56.jpg,images/train/low_conf_300__train__low_conf_typical_12_56.jpg,labels/train/low_conf_300__train__low_conf_typical_12_56.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_57.jpg,images/train/low_conf_300__train__low_conf_typical_12_57.jpg,labels/train/low_conf_300__train__low_conf_typical_12_57.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_01_18.jpg,images/val/low_conf_300__val__low_conf_typical_01_18.jpg,labels/val/low_conf_300__val__low_conf_typical_01_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_02_18.jpg,images/val/low_conf_300__val__low_conf_typical_02_18.jpg,labels/val/low_conf_300__val__low_conf_typical_02_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_03_18.jpg,images/val/low_conf_300__val__low_conf_typical_03_18.jpg,labels/val/low_conf_300__val__low_conf_typical_03_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_04_58.jpg,images/val/low_conf_300__val__low_conf_typical_04_58.jpg,labels/val/low_conf_300__val__low_conf_typical_04_58.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_05_18.jpg,images/val/low_conf_300__val__low_conf_typical_05_18.jpg,labels/val/low_conf_300__val__low_conf_typical_05_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_07_18.jpg,images/val/low_conf_300__val__low_conf_typical_07_18.jpg,labels/val/low_conf_300__val__low_conf_typical_07_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_08_18.jpg,images/val/low_conf_300__val__low_conf_typical_08_18.jpg,labels/val/low_conf_300__val__low_conf_typical_08_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_09_58.jpg,images/val/low_conf_300__val__low_conf_typical_09_58.jpg,labels/val/low_conf_300__val__low_conf_typical_09_58.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_10_18.jpg,images/val/low_conf_300__val__low_conf_typical_10_18.jpg,labels/val/low_conf_300__val__low_conf_typical_10_18.txt
low_conf_300,val,val,data/jade_low_conf_typical_aug_300/images/val/low_conf_typical_12_58.jpg,images/val/low_conf_300__val__low_conf_typical_12_58.jpg,labels/val/low_conf_300__val__low_conf_typical_12_58.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_001.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_001.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_001.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_002.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_002.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_002.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_003.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_003.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_003.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_004.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_004.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_004.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_005.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_005.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_005.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_006.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_006.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_006.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_007.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_007.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_007.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_008.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_008.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_008.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_009.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_009.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_009.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_010.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_010.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_010.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_011.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_011.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_011.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_012.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_012.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_012.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_013.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_013.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_013.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_014.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_014.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_014.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_015.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_015.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_015.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_016.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_016.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_016.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_017.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_017.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_017.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_018.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_018.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_018.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_019.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_019.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_019.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_020.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_020.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_020.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_01_phone-972e98832d2d.jpg,images/train/low_conf_source_10__test__source_01_phone-972e98832d2d.jpg,labels/train/low_conf_source_10__test__source_01_phone-972e98832d2d.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_02_phone-28d0bb2d6c1a.jpg,images/train/low_conf_source_10__test__source_02_phone-28d0bb2d6c1a.jpg,labels/train/low_conf_source_10__test__source_02_phone-28d0bb2d6c1a.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_03_phone-28d0bb2d6c1a.jpg,images/train/low_conf_source_10__test__source_03_phone-28d0bb2d6c1a.jpg,labels/train/low_conf_source_10__test__source_03_phone-28d0bb2d6c1a.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_04_phone-9d2da21d1878.jpg,images/train/low_conf_source_10__test__source_04_phone-9d2da21d1878.jpg,labels/train/low_conf_source_10__test__source_04_phone-9d2da21d1878.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_05_phone-10e2bd10cbf4.jpg,images/train/low_conf_source_10__test__source_05_phone-10e2bd10cbf4.jpg,labels/train/low_conf_source_10__test__source_05_phone-10e2bd10cbf4.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_07_phone-380e7dc2a83f.jpg,images/train/low_conf_source_10__test__source_07_phone-380e7dc2a83f.jpg,labels/train/low_conf_source_10__test__source_07_phone-380e7dc2a83f.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_08_phone-af2a272830d2.jpg,images/train/low_conf_source_10__test__source_08_phone-af2a272830d2.jpg,labels/train/low_conf_source_10__test__source_08_phone-af2a272830d2.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_09_phone-e3f8af7281b7.jpg,images/train/low_conf_source_10__test__source_09_phone-e3f8af7281b7.jpg,labels/train/low_conf_source_10__test__source_09_phone-e3f8af7281b7.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_10_phone-f59dd648fa03.jpg,images/train/low_conf_source_10__test__source_10_phone-f59dd648fa03.jpg,labels/train/low_conf_source_10__test__source_10_phone-f59dd648fa03.txt
low_conf_source_10,test,train,data/jade_low_conf_typical_source_eval_10/images/test/source_12_phone-4a3318802e34.jpg,images/train/low_conf_source_10__test__source_12_phone-4a3318802e34.jpg,labels/train/low_conf_source_10__test__source_12_phone-4a3318802e34.txt
